node1,node2,rel
34327,36567,1
34327,37003,1
34327,37042,1
34327,37081,1
34327,37418,1
34327,37427,1
34328,35864,1
34328,35883,1
34328,35939,1
34328,36028,1
34328,36036,1
34328,37185,1
34329,35837,1
34329,35939,1
34329,36224,1
34329,36984,1
34329,37266,1
34329,37299,1
34329,37399,1
34330,35526,1
34330,35838,1
34330,35939,1
34330,36068,1
34330,36313,1
34330,36390,1
34331,35943,1
34331,36214,1
34331,36820,1
34331,36865,1
34331,36992,1
34331,37128,1
34331,37195,1
34332,35583,1
34332,35845,1
34332,36690,1
34332,36736,1
34332,37418,1
34332,37425,1
34332,37433,1
34333,35494,1
34333,36201,1
34333,36660,1
34333,36665,1
34333,36666,1
34334,36378,1
34334,36541,1
34334,36567,1
34334,36764,1
34334,36930,1
34334,36931,1
34334,36962,1
34334,37124,1
34334,37125,1
34334,37239,1
34334,37285,1
34335,35599,1
34335,35750,1
34335,36047,1
34335,36058,1
34335,37128,1
34335,37129,1
34335,37303,1
34336,35746,1
34336,36143,1
34336,36301,1
34336,37345,1
34337,35666,1
34337,35800,1
34337,35864,1
34337,36045,1
34337,36224,1
34337,36657,1
34338,35638,1
34338,35864,1
34338,36066,1
34338,36143,1
34338,36490,1
34338,37082,1
34338,37324,1
34339,35943,1
34339,36060,1
34339,36791,1
34339,36910,1
34339,36939,1
34339,36940,1
34339,37128,1
34339,37239,1
34339,37370,1
34340,35721,1
34340,35815,1
34340,36097,1
34340,36297,1
34340,36948,1
34340,36992,1
34340,37195,1
34340,37255,1
34340,37285,1
34340,37445,1
34340,37459,1
34341,35949,1
34341,36179,1
34341,36501,1
34341,36567,1
34341,37192,1
34342,36056,1
34342,36798,1
34342,37341,1
34343,35541,1
34343,35937,1
34343,36018,1
34343,36192,1
34343,37418,1
34343,37419,1
34344,35620,1
34344,35725,1
34344,36110,1
34344,36373,1
34344,36485,1
34344,37370,1
34345,35599,1
34345,35939,1
34345,36360,1
34345,36361,1
34345,37303,1
34346,35548,1
34346,35864,1
34346,35882,1
34346,35939,1
34346,36081,1
34346,36249,1
34346,36250,1
34346,36520,1
34346,36930,1
34346,36931,1
34346,37135,1
34346,37285,1
34346,37370,1
34347,35493,1
34347,35503,1
34347,36781,1
34347,37053,1
34347,37239,1
34347,37401,1
34348,35707,1
34348,35939,1
34348,36764,1
34349,35723,1
34349,37337,1
34349,37374,1
34350,35743,1
34350,35853,1
34350,36092,1
34350,36106,1
34350,37196,1
34350,37265,1
34351,35599,1
34351,35603,1
34351,35864,1
34351,35878,1
34351,36401,1
34351,36403,1
34351,36567,1
34352,35807,1
34352,35999,1
34352,36567,1
34352,36584,1
34352,36660,1
34352,37059,1
34352,37061,1
34352,37065,1
34352,37067,1
34352,37213,1
34352,37305,1
34353,35864,1
34353,35878,1
34353,36567,1
34353,36837,1
34353,36992,1
34354,35726,1
34354,35864,1
34354,36228,1
34354,36347,1
34354,36468,1
34354,36709,1
34354,36710,1
34354,36943,1
34354,36944,1
34354,37135,1
34354,37239,1
34354,37374,1
34354,37376,1
34355,35700,1
34355,35990,1
34355,36224,1
34355,36918,1
34355,36986,1
34355,37399,1
34356,35499,1
34356,35978,1
34356,36290,1
34356,36317,1
34356,36454,1
34356,37042,1
34356,37124,1
34357,35666,1
34357,35723,1
34357,35724,1
34357,36391,1
34357,37055,1
34357,37266,1
34357,37268,1
34357,37370,1
34357,37437,1
34358,35667,1
34358,35864,1
34358,35878,1
34358,36014,1
34358,36063,1
34358,36567,1
34359,35734,1
34359,35837,1
34359,35934,1
34359,36584,1
34359,36892,1
34360,35497,1
34360,35499,1
34360,35519,1
34360,35823,1
34360,35978,1
34360,36703,1
34360,37200,1
34361,35965,1
34361,36626,1
34361,36896,1
34361,37016,1
34361,37082,1
34362,36080,1
34362,36415,1
34362,36421,1
34362,36538,1
34362,36660,1
34362,37028,1
34362,37101,1
34362,37103,1
34362,37124,1
34362,37126,1
34362,37196,1
34363,36390,1
34363,36415,1
34364,35933,1
34364,36148,1
34364,36201,1
34364,36485,1
34364,36764,1
34365,35478,1
34365,35725,1
34365,35811,1
34365,35864,1
34365,35984,1
34365,36825,1
34365,36837,1
34365,36838,1
34365,36840,1
34365,37084,1
34366,35734,1
34366,35995,1
34366,35996,1
34366,36027,1
34366,36126,1
34366,36461,1
34366,36463,1
34366,36567,1
34366,36571,1
34366,37266,1
34366,37269,1
34366,37285,1
34366,37370,1
34367,35511,1
34367,35517,1
34367,36028,1
34367,36029,1
34367,36261,1
34367,36567,1
34367,36764,1
34367,37074,1
34367,37075,1
34367,37378,1
34368,36430,1
34368,36556,1
34368,36557,1
34368,36968,1
34368,37250,1
34368,37315,1
34369,35511,1
34369,35864,1
34369,35878,1
34369,36028,1
34369,36031,1
34369,36148,1
34369,36303,1
34369,36567,1
34369,36568,1
34369,36868,1
34370,35597,1
34370,36297,1
34370,36577,1
34370,36660,1
34370,36939,1
34370,37124,1
34370,37126,1
34370,37172,1
34371,35725,1
34371,36429,1
34371,36634,1
34372,35490,1
34372,35697,1
34372,36080,1
34372,36584,1
34372,36703,1
34372,36788,1
34372,37028,1
34373,35961,1
34373,36430,1
34373,36437,1
34373,36538,1
34373,36584,1
34373,36715,1
34373,36918,1
34374,35864,1
34374,35878,1
34374,36553,1
34374,36567,1
34374,36912,1
34375,35481,1
34375,35578,1
34375,35670,1
34375,35671,1
34375,35790,1
34375,35864,1
34375,35878,1
34375,35966,1
34375,35967,1
34375,35968,1
34375,36349,1
34375,36350,1
34375,36401,1
34375,36404,1
34375,36405,1
34375,36567,1
34375,36850,1
34375,37023,1
34375,37095,1
34375,37363,1
34375,37364,1
34376,35680,1
34376,35864,1
34376,35878,1
34376,36349,1
34376,36352,1
34376,36382,1
34376,36390,1
34376,36567,1
34376,36623,1
34376,36850,1
34376,37278,1
34376,37450,1
34377,35526,1
34377,36009,1
34377,36174,1
34377,36660,1
34377,37124,1
34377,37126,1
34378,35541,1
34378,35714,1
34378,36341,1
34378,36401,1
34378,36453,1
34378,36640,1
34378,36781,1
34378,36930,1
34378,37040,1
34378,37239,1
34379,35564,1
34379,35971,1
34379,36295,1
34379,36297,1
34379,36430,1
34379,36920,1
34379,37074,1
34380,35481,1
34380,35639,1
34380,35680,1
34380,35864,1
34380,35878,1
34380,36382,1
34380,36567,1
34380,36850,1
34380,36851,1
34380,37095,1
34380,37450,1
34380,37451,1
34381,35864,1
34381,35878,1
34381,36084,1
34381,36430,1
34381,36447,1
34381,36567,1
34381,36660,1
34381,36820,1
34381,37065,1
34381,37067,1
34382,35582,1
34382,35594,1
34382,35966,1
34382,36104,1
34382,36401,1
34383,35527,1
34383,35832,1
34383,36626,1
34383,37217,1
34383,37401,1
34383,37405,1
34384,35777,1
34384,35905,1
34384,36060,1
34384,36782,1
34385,35864,1
34385,35878,1
34385,36123,1
34385,36430,1
34385,36567,1
34385,37207,1
34386,36046,1
34386,36983,1
34386,37049,1
34387,35966,1
34387,36004,1
34387,36762,1
34387,37239,1
34387,37274,1
34388,35723,1
34388,35995,1
34388,37418,1
34389,35582,1
34389,35599,1
34389,36201,1
34389,36347,1
34389,36584,1
34389,36587,1
34389,37374,1
34389,37376,1
34390,35541,1
34390,35998,1
34390,36080,1
34390,36640,1
34390,36989,1
34390,37239,1
34391,35755,1
34391,35808,1
34391,35810,1
34391,36474,1
34391,36475,1
34391,37025,1
34391,37042,1
34391,37256,1
34392,35889,1
34392,35914,1
34392,35915,1
34392,36315,1
34393,35599,1
34393,35625,1
34393,35707,1
34393,36275,1
34393,36412,1
34393,36481,1
34393,36970,1
34393,37159,1
34394,35999,1
34394,36331,1
34394,36339,1
34394,36430,1
34394,36577,1
34394,36584,1
34394,36847,1
34394,36848,1
34394,36935,1
34394,37131,1
34395,35594,1
34395,35889,1
34395,35966,1
34395,35969,1
34395,36060,1
34395,36080,1
34395,36401,1
34395,36404,1
34395,36406,1
34395,37011,1
34396,35749,1
34396,36276,1
34396,36605,1
34396,36795,1
34396,36930,1
34396,36984,1
34396,37009,1
34396,37136,1
34396,37402,1
34397,35599,1
34397,35805,1
34397,36114,1
34397,36305,1
34397,36670,1
34397,37258,1
34397,37405,1
34398,35781,1
34398,36584,1
34399,35557,1
34399,36660,1
34399,36665,1
34399,36666,1
34399,36775,1
34399,36815,1
34399,36890,1
34399,37370,1
34400,35939,1
34400,36095,1
34400,37173,1
34400,37453,1
34401,36216,1
34401,37184,1
34402,35487,1
34402,36791,1
34402,37344,1
34403,35743,1
34403,36085,1
34403,36317,1
34403,36660,1
34403,37051,1
34403,37124,1
34403,37126,1
34404,35599,1
34404,35781,1
34404,36490,1
34404,36643,1
34404,37404,1
34405,35487,1
34405,35500,1
34405,35599,1
34405,36391,1
34405,36401,1
34405,36403,1
34405,36442,1
34405,36819,1
34405,36956,1
34405,36959,1
34405,37399,1
34406,35511,1
34406,35596,1
34406,35733,1
34406,35781,1
34406,36028,1
34406,36341,1
34406,36472,1
34406,36473,1
34406,37303,1
34407,35511,1
34407,36028,1
34407,36029,1
34407,36409,1
34408,35542,1
34408,35585,1
34408,36105,1
34408,36339,1
34408,36340,1
34408,37239,1
34409,35699,1
34409,35794,1
34409,36502,1
34409,36660,1
34409,36775,1
34409,37217,1
34410,35905,1
34410,35908,1
34410,36191,1
34410,37217,1
34410,37239,1
34411,35978,1
34411,36023,1
34411,36722,1
34412,35485,1
34412,36451,1
34412,36674,1
34412,36823,1
34413,35599,1
34413,35727,1
34413,36132,1
34413,36918,1
34413,37081,1
34414,35503,1
34414,35523,1
34414,36162,1
34414,36346,1
34414,37053,1
34415,35563,1
34415,35937,1
34415,36428,1
34416,35542,1
34416,35679,1
34416,35825,1
34416,36068,1
34416,36638,1
34416,36791,1
34416,37402,1
34417,36143,1
34417,36192,1
34417,36291,1
34417,36320,1
34417,36715,1
34417,37184,1
34418,35812,1
34418,35813,1
34418,35831,1
34418,35832,1
34418,36054,1
34418,36617,1
34418,37033,1
34419,36021,1
34419,36929,1
34419,37400,1
34420,35772,1
34420,36143,1
34420,36991,1
34421,35947,1
34421,36339,1
34421,36580,1
34421,36581,1
34421,36641,1
34421,37009,1
34421,37079,1
34421,37239,1
34422,35941,1
34422,36683,1
34422,37220,1
34422,37340,1
34423,35559,1
34423,35781,1
34423,36192,1
34423,37410,1
34424,35599,1
34424,36356,1
34424,36412,1
34424,36641,1
34424,36642,1
34424,36832,1
34424,36891,1
34425,35772,1
34425,35926,1
34425,36430,1
34425,37250,1
34425,37251,1
34425,37356,1
34426,36222,1
34426,36481,1
34426,36991,1
34427,36254,1
34427,36981,1
34427,37173,1
34427,37239,1
34428,35511,1
34428,35583,1
34428,35599,1
34428,35794,1
34428,37051,1
34429,35542,1
34429,35992,1
34429,36028,1
34429,36847,1
34429,37026,1
34429,37131,1
34429,37178,1
34430,35585,1
34430,36430,1
34430,36707,1
34430,37009,1
34430,37294,1
34430,37303,1
34431,35487,1
34431,35785,1
34431,36584,1
34431,37259,1
34432,35599,1
34432,36315,1
34432,36596,1
34432,36791,1
34432,37107,1
34433,36907,1
34434,35625,1
34434,36174,1
34434,36296,1
34434,36481,1
34434,36482,1
34434,36841,1
34434,36862,1
34434,36998,1
34435,35520,1
34435,35762,1
34435,36459,1
34435,36531,1
34435,37124,1
34435,37410,1
34436,35805,1
34436,36595,1
34436,36867,1
34437,36201,1
34437,36982,1
34437,37042,1
34437,37265,1
34438,35542,1
34438,35599,1
34438,35615,1
34438,35984,1
34438,36401,1
34438,36403,1
34438,36584,1
34438,36586,1
34438,36775,1
34438,36815,1
34438,37239,1
34439,35557,1
34439,35558,1
34439,35937,1
34439,36058,1
34439,36341,1
34439,36539,1
34439,37401,1
34440,35934,1
34440,36719,1
34440,36752,1
34440,36791,1
34441,35781,1
34441,35864,1
34441,36544,1
34441,36744,1
34442,35999,1
34442,36165,1
34442,36192,1
34442,36305,1
34442,36553,1
34442,36880,1
34443,36703,1
34443,36791,1
34443,36841,1
34443,37396,1
34444,36110,1
34444,36461,1
34444,36676,1
34444,36677,1
34444,36958,1
34444,36987,1
34444,36991,1
34445,36584,1
34445,37274,1
34446,35490,1
34446,35491,1
34446,35599,1
34446,36273,1
34446,37011,1
34447,35772,1
34447,35856,1
34447,37285,1
34448,36820,1
34448,36821,1
34448,36935,1
34448,36979,1
34449,35808,1
34449,36238,1
34449,36242,1
34449,36880,1
34449,37042,1
34449,37136,1
34449,37370,1
34450,35542,1
34450,35547,1
34450,35658,1
34450,36192,1
34450,36828,1
34450,37033,1
34450,37049,1
34451,35734,1
34451,36391,1
34451,36605,1
34451,36614,1
34451,37121,1
34451,37250,1
34452,35599,1
34452,35808,1
34452,35809,1
34452,36287,1
34452,36315,1
34452,36601,1
34453,35999,1
34453,36000,1
34453,36539,1
34453,36605,1
34453,36715,1
34453,36746,1
34453,37184,1
34454,36707,1
34454,36935,1
34454,37016,1
34454,37055,1
34454,37058,1
34454,37239,1
34454,37418,1
34455,35503,1
34455,35910,1
34455,36201,1
34455,36341,1
34455,36485,1
34455,36486,1
34455,36546,1
34455,37263,1
34456,35655,1
34456,36865,1
34457,36076,1
34457,36276,1
34457,36584,1
34457,36918,1
34457,37239,1
34457,37410,1
34458,35781,1
34459,35599,1
34459,35725,1
34459,36287,1
34459,36553,1
34459,36554,1
34459,36812,1
34459,36982,1
34459,37142,1
34460,35599,1
34460,36080,1
34460,36993,1
34460,36994,1
34460,37196,1
34460,37239,1
34460,37374,1
34461,36058,1
34461,36688,1
34461,36715,1
34461,37009,1
34461,37042,1
34461,37043,1
34461,37418,1
34461,37427,1
34462,36345,1
34462,36384,1
34462,36395,1
34462,36396,1
34462,36896,1
34462,37144,1
34462,37296,1
34462,37297,1
34463,35654,1
34463,35780,1
34463,36075,1
34463,36215,1
34463,37239,1
34463,37311,1
34464,35599,1
34464,35615,1
34464,35864,1
34464,35926,1
34464,36510,1
34464,36896,1
34464,37239,1
34464,37405,1
34465,36153,1
34465,36796,1
34465,36924,1
34465,37034,1
34466,35830,1
34466,36001,1
34466,36071,1
34466,36684,1
34466,37130,1
34466,37263,1
34466,37317,1
34466,37370,1
34467,36759,1
34467,37020,1
34467,37399,1
34468,35599,1
34468,35830,1
34468,36409,1
34468,36660,1
34468,36665,1
34468,36666,1
34468,37032,1
34468,37279,1
34468,37345,1
34469,35954,1
34469,36201,1
34469,36797,1
34469,37051,1
34469,37082,1
34470,35542,1
34470,35599,1
34470,35601,1
34470,36174,1
34470,36339,1
34470,36791,1
34470,37033,1
34470,37318,1
34471,35975,1
34471,36020,1
34471,36224,1
34471,36759,1
34472,36930,1
34472,37272,1
34472,37315,1
34473,35587,1
34473,35588,1
34473,35691,1
34473,35718,1
34473,35772,1
34473,35984,1
34474,35942,1
34474,36108,1
34474,36316,1
34474,37324,1
34475,35707,1
34475,35864,1
34475,36412,1
34475,36430,1
34475,36806,1
34475,37158,1
34476,37285,1
34477,35901,1
34477,36375,1
34478,35523,1
34478,35946,1
34478,36209,1
34478,36962,1
34479,35658,1
34479,35762,1
34479,35772,1
34479,36862,1
34479,36873,1
34479,37308,1
34480,35599,1
34480,35937,1
34480,36096,1
34480,36320,1
34480,36660,1
34481,35654,1
34481,35656,1
34481,35755,1
34481,36231,1
34481,36880,1
34482,35723,1
34482,37400,1
34483,35599,1
34483,35746,1
34483,35993,1
34483,36191,1
34483,36553,1
34483,36584,1
34483,36590,1
34483,37370,1
34483,37415,1
34484,35781,1
34484,35831,1
34484,35984,1
34484,36231,1
34484,37144,1
34484,37257,1
34485,35511,1
34485,35599,1
34485,35772,1
34485,36009,1
34485,36715,1
34485,36716,1
34485,36717,1
34485,36754,1
34485,36847,1
34485,36930,1
34485,36932,1
34485,37053,1
34485,37131,1
34485,37223,1
34485,37453,1
34486,35864,1
34486,35939,1
34486,36187,1
34486,36465,1
34486,36466,1
34486,36673,1
34487,35590,1
34487,35700,1
34487,35825,1
34487,35864,1
34487,36028,1
34487,36054,1
34487,36055,1
34487,36137,1
34487,37033,1
34488,35511,1
34488,35599,1
34488,35807,1
34488,35843,1
34488,36224,1
34488,36225,1
34488,36532,1
34488,36759,1
34488,37305,1
34488,37431,1
34489,35493,1
34489,35916,1
34489,36660,1
34489,36665,1
34489,36666,1
34489,36683,1
34489,37006,1
34489,37310,1
34490,35939,1
34490,36538,1
34490,37224,1
34490,37327,1
34491,35590,1
34491,35714,1
34491,36353,1
34491,37374,1
34492,35583,1
34492,35599,1
34492,35616,1
34492,36347,1
34492,36474,1
34492,37285,1
34492,37374,1
34492,37376,1
34492,37418,1
34492,37420,1
34493,35832,1
34493,35984,1
34493,36174,1
34493,37389,1
34494,35503,1
34494,36430,1
34494,36935,1
34494,37184,1
34495,35497,1
34495,35526,1
34495,35864,1
34495,35866,1
34495,35990,1
34495,37188,1
34496,35487,1
34496,35999,1
34496,36412,1
34496,36413,1
34496,36584,1
34496,36676,1
34497,36191,1
34497,36481,1
34497,37332,1
34497,37380,1
34498,35571,1
34498,35647,1
34498,35759,1
34498,36126,1
34498,36676,1
34498,37307,1
34499,36333,1
34499,36338,1
34499,36495,1
34499,36626,1
34499,36694,1
34499,37074,1
34499,37136,1
34499,37285,1
34499,37290,1
34499,37308,1
34499,37340,1
34499,37386,1
34500,36356,1
34500,36481,1
34500,36970,1
34501,36028,1
34501,36415,1
34501,36421,1
34501,36461,1
34501,36462,1
34501,36495,1
34501,36862,1
34501,37028,1
34501,37217,1
34501,37218,1
34501,37219,1
34501,37387,1
34501,37388,1
34502,35473,1
34502,36430,1
34502,36441,1
34502,36695,1
34502,36962,1
34502,37274,1
34503,36048,1
34503,36412,1
34503,36414,1
34503,36430,1
34503,36641,1
34503,36642,1
34503,36855,1
34503,37250,1
34504,35723,1
34504,35755,1
34504,35995,1
34504,36043,1
34504,36409,1
34504,36457,1
34504,36752,1
34504,37037,1
34504,37213,1
34504,37266,1
34504,37268,1
34504,37355,1
34504,37370,1
34505,35723,1
34505,36297,1
34505,36430,1
34505,37370,1
34506,35561,1
34506,35574,1
34506,36159,1
34506,36394,1
34506,36502,1
34506,36596,1
34506,36782,1
34507,35821,1
34507,36040,1
34507,36146,1
34507,36430,1
34507,36474,1
34507,36553,1
34507,36847,1
34507,36952,1
34507,37329,1
34508,35599,1
34508,35691,1
34508,35692,1
34508,36861,1
34508,36935,1
34508,37086,1
34508,37263,1
34509,35541,1
34509,35820,1
34509,35864,1
34509,36096,1
34509,36415,1
34509,36421,1
34509,36553,1
34509,36683,1
34509,37028,1
34510,35707,1
34510,35939,1
34510,37239,1
34510,37370,1
34511,35943,1
34511,36320,1
34511,36327,1
34511,37154,1
34511,37239,1
34512,35583,1
34512,36196,1
34512,36197,1
34512,36584,1
34512,36589,1
34512,36855,1
34512,36956,1
34512,37051,1
34512,37314,1
34513,35548,1
34513,35800,1
34513,36112,1
34513,36502,1
34513,37312,1
34514,35599,1
34514,35685,1
34514,36076,1
34514,36538,1
34514,36660,1
34514,36665,1
34514,36666,1
34514,36983,1
34514,37224,1
34514,37370,1
34515,35519,1
34515,35541,1
34515,35984,1
34515,36623,1
34515,36890,1
34515,36989,1
34515,37079,1
34516,36209,1
34516,36847,1
34516,37272,1
34517,35669,1
34517,36297,1
34517,37158,1
34517,37349,1
34518,35503,1
34518,35599,1
34518,35943,1
34518,36068,1
34518,36341,1
34518,36660,1
34518,36661,1
34518,36665,1
34518,36666,1
34519,35582,1
34519,35914,1
34519,36210,1
34519,36349,1
34519,36352,1
34519,36741,1
34519,36998,1
34519,37072,1
34519,37450,1
34520,36460,1
34520,36474,1
34520,36868,1
34520,36942,1
34520,37032,1
34520,37109,1
34521,35723,1
34521,35835,1
34521,35898,1
34521,36044,1
34521,36667,1
34521,36984,1
34522,35526,1
34522,35774,1
34522,35775,1
34522,36122,1
34522,36143,1
34522,36254,1
34522,36305,1
34522,37370,1
34523,36341,1
34523,36584,1
34523,36847,1
34523,36855,1
34524,35473,1
34524,35999,1
34524,36401,1
34524,36430,1
34524,37274,1
34524,37370,1
34525,35913,1
34525,36430,1
34525,36847,1
34525,37115,1
34526,35621,1
34526,35725,1
34526,36062,1
34526,36461,1
34526,37010,1
34527,36150,1
34528,35691,1
34528,36090,1
34528,36430,1
34528,36617,1
34528,37184,1
34529,35623,1
34529,36081,1
34529,36430,1
34529,36695,1
34529,36764,1
34529,37239,1
34530,35540,1
34530,35864,1
34530,36297,1
34530,37055,1
34530,37058,1
34530,37257,1
34530,37403,1
34530,37418,1
34531,35543,1
34531,35945,1
34531,35999,1
34531,36104,1
34531,36401,1
34532,35526,1
34532,35542,1
34532,35583,1
34532,35746,1
34532,36201,1
34532,37294,1
34533,35487,1
34533,36270,1
34533,36276,1
34533,36381,1
34533,36722,1
34533,36938,1
34533,37311,1
34534,36066,1
34534,36779,1
34534,37022,1
34535,35519,1
34535,35689,1
34535,36598,1
34535,36599,1
34535,36605,1
34535,37009,1
34535,37042,1
34535,37250,1
34535,37324,1
34536,35931,1
34536,36201,1
34536,36283,1
34536,36443,1
34536,36830,1
34536,36849,1
34536,37383,1
34537,35547,1
34537,35805,1
34537,36594,1
34537,36744,1
34537,37076,1
34537,37099,1
34537,37192,1
34537,37239,1
34538,36430,1
34538,36605,1
34538,36612,1
34538,36690,1
34538,37053,1
34539,35511,1
34539,35542,1
34539,36018,1
34539,36119,1
34539,36476,1
34539,36636,1
34539,36867,1
34539,37338,1
34540,35599,1
34540,35835,1
34540,36216,1
34540,36938,1
34540,37175,1
34541,35837,1
34541,35937,1
34541,36584,1
34541,36658,1
34541,36695,1
34541,36715,1
34541,37338,1
34542,35718,1
34542,36577,1
34542,36894,1
34542,37173,1
34543,36187,1
34543,36201,1
34543,36800,1
34543,37281,1
34544,35722,1
34544,36345,1
34544,36550,1
34544,36894,1
34544,36977,1
34545,35771,1
34545,36378,1
34545,36495,1
34545,36573,1
34545,36744,1
34545,37210,1
34545,37285,1
34545,37431,1
34546,35493,1
34546,35498,1
34546,36735,1
34546,37015,1
34546,37309,1
34547,35674,1
34547,35921,1
34547,35983,1
34547,36194,1
34547,36461,1
34547,36800,1
34548,35473,1
34548,35493,1
34548,35570,1
34548,36009,1
34548,36011,1
34548,36110,1
34548,36111,1
34548,36660,1
34549,35651,1
34549,36074,1
34549,36187,1
34549,36278,1
34549,36370,1
34549,37192,1
34550,35587,1
34550,35772,1
34550,35781,1
34550,37272,1
34551,35473,1
34551,35543,1
34551,35808,1
34551,36110,1
34551,36111,1
34551,36574,1
34551,36734,1
34552,35711,1
34552,35777,1
34552,36122,1
34552,36126,1
34552,36595,1
34552,36800,1
34552,37120,1
34553,35651,1
34553,35772,1
34553,35781,1
34553,36660,1
34553,37112,1
34553,37285,1
34554,35481,1
34554,35483,1
34554,35484,1
34554,35530,1
34554,35531,1
34554,35532,1
34554,35781,1
34554,36383,1
34554,36534,1
34554,36850,1
34554,37227,1
34554,37232,1
34554,37233,1
34554,37274,1
34554,37275,1
34554,37363,1
34555,35781,1
34555,35821,1
34555,37239,1
34555,37285,1
34556,35473,1
34556,35526,1
34556,35731,1
34556,36110,1
34556,36111,1
34556,36244,1
34556,36459,1
34556,36912,1
34557,35787,1
34557,35807,1
34557,36242,1
34557,36282,1
34557,36495,1
34557,37033,1
34558,35768,1
34558,36217,1
34559,35781,1
34559,36461,1
34559,36463,1
34559,36841,1
34559,37285,1
34560,36242,1
34560,36357,1
34560,36430,1
34560,37338,1
34561,35481,1
34561,35483,1
34561,35484,1
34561,35530,1
34561,35531,1
34561,35532,1
34561,35781,1
34561,36148,1
34561,36534,1
34561,36850,1
34561,37227,1
34561,37232,1
34561,37233,1
34561,37274,1
34561,37275,1
34561,37363,1
34562,35473,1
34562,35495,1
34562,35864,1
34562,36110,1
34562,36111,1
34562,36224,1
34562,37037,1
34563,35772,1
34563,36820,1
34563,36822,1
34563,37042,1
34563,37395,1
34564,35550,1
34564,35933,1
34564,37248,1
34564,37433,1
34565,35806,1
34565,36244,1
34565,36461,1
34565,37136,1
34565,37285,1
34565,37349,1
34566,36138,1
34566,36688,1
34567,35746,1
34567,36020,1
34567,36217,1
34567,36224,1
34567,37226,1
34567,37318,1
34568,35654,1
34568,35956,1
34568,36001,1
34568,36009,1
34568,36797,1
34568,37042,1
34568,37082,1
34568,37136,1
34569,35864,1
34569,35884,1
34569,36644,1
34569,36645,1
34569,36715,1
34569,36847,1
34569,36896,1
34569,36916,1
34569,36917,1
34569,37192,1
34569,37340,1
34570,35772,1
34570,35841,1
34570,36074,1
34570,36495,1
34570,36847,1
34570,36862,1
34570,37082,1
34570,37106,1
34571,35511,1
34571,35520,1
34571,35961,1
34571,36009,1
34571,36186,1
34571,36224,1
34571,36461,1
34571,36927,1
34571,37285,1
34571,37359,1
34572,35855,1
34572,36962,1
34572,37049,1
34572,37383,1
34573,35787,1
34573,36364,1
34573,36525,1
34573,36894,1
34573,37432,1
34574,35511,1
34574,35515,1
34574,36126,1
34574,36127,1
34574,36143,1
34574,36192,1
34574,36912,1
34574,37184,1
34574,37324,1
34575,35659,1
34575,36103,1
34575,36525,1
34576,35511,1
34576,35543,1
34576,35544,1
34576,36126,1
34576,36224,1
34576,37142,1
34577,35554,1
34577,36009,1
34577,36820,1
34577,36822,1
34577,37015,1
34577,37395,1
34578,35771,1
34578,35923,1
34578,36020,1
34578,36673,1
34578,36687,1
34578,36847,1
34579,36088,1
34579,36143,1
34579,36398,1
34579,36700,1
34579,36847,1
34579,37130,1
34579,37470,1
34580,35511,1
34580,36128,1
34580,36224,1
34580,36759,1
34580,36792,1
34580,36793,1
34580,37087,1
34580,37088,1
34581,35511,1
34581,35721,1
34581,35829,1
34581,35838,1
34581,36154,1
34581,36574,1
34581,36690,1
34581,36800,1
34581,36847,1
34581,37071,1
34582,36224,1
34582,36520,1
34582,36584,1
34582,36912,1
34582,36914,1
34583,35781,1
34583,35811,1
34583,36676,1
34583,37082,1
34584,35771,1
34584,36020,1
34584,36358,1
34585,35781,1
34585,36254,1
34585,36894,1
34585,37319,1
34586,36129,1
34586,36130,1
34586,36195,1
34586,36894,1
34586,37053,1
34586,37082,1
34586,37265,1
34586,37293,1
34586,37353,1
34587,36650,1
34587,36715,1
34587,37199,1
34588,35511,1
34588,35526,1
34588,35843,1
34588,36230,1
34588,37082,1
34588,37283,1
34589,36094,1
34589,36597,1
34590,36412,1
34590,36869,1
34591,35554,1
34591,35800,1
34591,36549,1
34591,36715,1
34591,36820,1
34591,36822,1
34591,36859,1
34591,37107,1
34591,37395,1
34592,35718,1
34592,35933,1
34592,36461,1
34592,36521,1
34592,36597,1
34592,36983,1
34593,35473,1
34593,36028,1
34593,36110,1
34593,36111,1
34593,36810,1
34593,36946,1
34594,35473,1
34594,35511,1
34594,35543,1
34594,35544,1
34594,35806,1
34594,36110,1
34594,36111,1
34594,36122,1
34594,36384,1
34594,36847,1
34595,35473,1
34595,35552,1
34595,35781,1
34595,35941,1
34595,36110,1
34595,36111,1
34595,37265,1
34595,37396,1
34596,36461,1
34596,36469,1
34596,36982,1
34597,35755,1
34597,36124,1
34597,36626,1
34597,36690,1
34597,36703,1
34597,37015,1
34597,37282,1
34598,35596,1
34598,36472,1
34598,36473,1
34598,36744,1
34598,36820,1
34598,36822,1
34598,36912,1
34598,37395,1
34599,35598,1
34599,35771,1
34599,35807,1
34599,36687,1
34599,36847,1
34600,35860,1
34600,35864,1
34600,35957,1
34600,35960,1
34600,36267,1
34600,36675,1
34600,36942,1
34600,37136,1
34600,37279,1
34601,35552,1
34601,36820,1
34601,36822,1
34601,36867,1
34601,36982,1
34601,37395,1
34602,35800,1
34602,35937,1
34602,36660,1
34602,37397,1
34603,35476,1
34603,36260,1
34603,36820,1
34603,36821,1
34603,36912,1
34603,36979,1
34604,35654,1
34604,37136,1
34605,35473,1
34605,36110,1
34605,36111,1
